Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Successful 50/50s,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Shots,Shooting accuracy %,Big chances missed,Saves,Penalties saved,mod name,age,nationality,value_eur,overall,Season,Arial Saves,Duels %,Aerial battles %
Midfielder,34,0.0,0.0,98.0,61,0.0,4.0,52.0,54.0,22.0,0.0,287.0,26.0,0.0,0.0,0,1518,44.65,1.0,3.0,0,2.0,98.0,4,0,17,1.0,2,1.0,1.0,0.0,1.0,0.06,22.0,23,2.0,0.0,0.0,Declan Rice,19,Republic of Ireland,2000000,69,2018-19,0.0,57.63239875389408,56.70103092783505
Midfielder,36,0.0,0.0,70.0,63,0.0,13.0,51.0,61.0,32.0,0.0,171.0,15.0,0.0,0.0,8,1100,30.56,8.0,259.0,26,5.0,59.0,9,0,55,1.0,2,0.0,0.0,2.0,0.0,0.06,41.0,24,3.0,0.0,0.0,Matt Ritchie,28,Scotland,9000000,77,2018-19,0.0,45.857988165680474,35.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Patrick Roberts,21,England,8500000,74,2018-19,0.0,0.0,0.0
Defender,36,19.0,20.0,80.0,61,0.0,3.0,30.0,47.0,23.0,0.0,222.0,28.0,0.0,0.0,11,2396,66.56,15.0,135.0,16,2.0,80.0,4,0,18,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Andrew Robertson,24,Scotland,20000000,81,2018-19,0.0,55.223880597014926,45.283018867924525
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Marek Rodák,21,Slovakia,900000,67,2018-19,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Roderick Miranda,27,Portugal,2400000,71,2018-19,0.0,0.0,0.0
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sergio Romero,31,Argentina,9000000,80,2018-19,0.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Connor Ronan,20,Republic of Ireland,1100000,66,2018-19,0.0,0.0,0.0
Defender,26,5.0,16.0,49.0,63,1.0,6.0,24.0,20.0,12.0,0.0,105.0,35.0,0.0,1.0,3,929,35.73,4.0,89.0,22,2.0,25.0,5,0,26,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Danny Rose,27,England,12000000,80,2018-19,0.0,59.6958174904943,61.36363636363637
Defender,26,5.0,16.0,49.0,63,1.0,6.0,24.0,20.0,12.0,0.0,105.0,35.0,0.0,1.0,3,929,35.73,4.0,89.0,22,2.0,25.0,5,0,26,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Danny Rose,24,England,825000,66,2018-19,0.0,59.6958174904943,61.36363636363637
Midfielder,35,0.0,0.0,75.0,43,0.0,30.0,73.0,44.0,16.0,0.0,286.0,11.0,0.0,0.0,3,1940,55.43,4.0,26.0,19,11.0,212.0,8,0,37,0.0,4,0.0,4.0,0.0,0.0,0.11,74.0,22,0.0,0.0,0.0,Rúben Neves,21,Portugal,18500000,79,2018-19,0.0,44.147157190635454,46.96969696969697
Defender,17,1.0,9.0,14.0,64,0.0,1.0,14.0,13.0,7.0,0.0,54.0,13.0,0.0,0.0,0,286,16.82,1.0,52.0,13,1.0,8.0,1,0,12,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rúben Vinagre,19,Portugal,1200000,66,2018-19,0.0,46.31578947368421,34.61538461538461
Goalkeeper,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,19.0,0.0,0.0,0,0.0,9.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,John Ruddy,31,England,1900000,72,2018-19,2.0,0.0,0.0
Defender,33,11.0,35.0,34.0,47,0.0,7.0,32.0,95.0,58.0,1.0,206.0,4.0,0.0,0.0,0,2537,76.88,2.0,1.0,0,8.0,149.0,7,0,28,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Antonio Rüdiger,25,Germany,18500000,81,2018-19,0.0,52.549019607843135,52.53164556962025
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rui Fonte,28,Portugal,3200000,72,2018-19,0.0,0.0,0.0
Goalkeeper,37,7.0,46.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,759,20.51,0.0,0.0,0,0.0,254.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,97.0,0.0,Rui Patrício,30,Portugal,16500000,83,2018-19,28.0,0.0,0.0
Midfielder,35,0.0,0.0,23.0,61,0.0,5.0,19.0,38.0,11.0,0.0,138.0,32.0,0.0,0.0,6,687,19.63,6.0,66.0,20,5.0,14.0,0,0,20,15.0,2,0.0,1.0,1.0,1.0,0.06,28.0,39,9.0,0.0,0.0,Ryan Sessegnon,18,England,12000000,75,2018-19,0.0,36.96498054474708,31.03448275862069
Midfielder,2,0.0,0.0,2.0,50,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,8,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Abdelhamid Sabiri,21,Morocco,775000,64,2018-19,0.0,75.0,0.0
Midfielder,19,0.0,0.0,39.0,67,0.0,1.0,26.0,58.0,30.0,0.0,82.0,5.0,0.0,0.0,0,737,38.79,2.0,9.0,22,0.0,61.0,7,0,27,0.0,2,1.0,1.0,0.0,0.0,0.11,11.0,45,0.0,0.0,0.0,Romain Saïss,28,Morocco,5500000,74,2018-19,0.0,58.91891891891892,68.18181818181819
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Henri Saivet,27,Senegal,4100000,73,2018-19,0.0,0.0,0.0
Defender,27,9.0,35.0,25.0,64,0.0,0.0,41.0,132.0,82.0,0.0,192.0,9.0,0.0,0.0,0,1321,48.93,0.0,0.0,0,0.0,59.0,2,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mamadou Sakho,28,France,13500000,80,2018-19,0.0,63.1578947368421,57.95454545454545
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Emiliano Sala,27,Argentina,10500000,77,2018-19,0.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Martin Samuelsen,21,Norway,775000,64,2018-19,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Philippe Sandler,21,Netherlands,1700000,69,2018-19,0.0,0.0,0.0
Midfielder,31,0.0,0.0,24.0,63,0.0,16.0,8.0,2.0,1.0,0.0,91.0,55.0,0.0,0.0,10,847,27.32,11.0,98.0,16,7.0,4.0,1,0,9,18.0,10,0.0,1.0,8.0,3.0,0.32,56.0,43,5.0,0.0,0.0,Leroy Sané,22,Germany,62500000,86,2018-19,0.0,41.86991869918699,30.303030303030305
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sean Scannell,27,Republic of Ireland,675000,66,2018-19,0.0,0.0,0.0
Defender,24,7.0,23.0,60.0,65,0.0,2.0,67.0,137.0,76.0,1.0,113.0,14.0,0.0,0.0,1,994,41.42,1.0,17.0,12,4.0,134.0,12,0,28,1.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Fabian Schär,26,Switzerland,7500000,75,2018-19,0.0,53.63321799307958,50.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ezequiel Schelotto,29,Italy,4300000,74,2018-19,0.0,0.0,0.0
Defender,37,5.0,71.0,61.0,59,0.0,1.0,70.0,134.0,61.0,0.0,122.0,1.0,0.0,1.0,0,1551,41.92,1.0,0.0,0,0.0,148.0,4,1,26,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Christopher Schindler,28,Germany,10000000,78,2018-19,0.0,57.6,55.6910569105691
Midfielder,30,0.0,0.0,41.0,49,0.0,10.0,19.0,21.0,13.0,0.0,90.0,23.0,0.0,0.0,1,630,21.0,1.0,17.0,24,3.0,15.0,1,0,25,1.0,4,1.0,1.0,2.0,0.0,0.13,28.0,29,3.0,0.0,0.0,Jeffrey Schlupp,25,Ghana,4100000,73,2018-19,0.0,48.33948339483395,46.95652173913044
Goalkeeper,38,10.0,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1118,29.42,0.0,0.0,0,0.0,351.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,90.0,0.0,Kasper Schmeichel,31,Denmark,19000000,84,2018-19,31.0,0.0,0.0
Midfielder,14,0.0,0.0,24.0,67,0.0,1.0,15.0,15.0,8.0,0.0,71.0,2.0,0.0,0.0,1,545,38.93,1.0,2.0,50,2.0,27.0,2,0,21,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,Morgan Schneiderlin,28,France,10000000,79,2018-19,0.0,48.598130841121495,55.55555555555556
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ryan Schofield,18,England,150000,56,2018-19,0.0,0.0,0.0
Midfielder,24,0.0,0.0,29.0,62,0.0,16.0,8.0,16.0,6.0,0.0,80.0,19.0,0.0,0.0,0,523,21.79,5.0,41.0,24,2.0,16.0,2,0,17,11.0,6,0.0,6.0,0.0,1.0,0.25,55.0,33,1.0,0.0,0.0,André Schürrle,27,Germany,11000000,78,2018-19,0.0,39.61352657004831,45.45454545454545
Midfielder,9,0.0,0.0,17.0,76,0.0,3.0,10.0,7.0,1.0,0.0,46.0,5.0,0.0,0.0,0,293,32.56,1.0,3.0,67,0.0,30.0,2,0,7,0.0,1,0.0,1.0,0.0,1.0,0.11,8.0,25,0.0,0.0,0.0,Sean Longstaff,20,England,975000,64,2018-19,0.0,48.10126582278481,42.857142857142854
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matz Sels,26,Belgium,6000000,75,2018-19,0.0,0.0,0.0
Midfielder,17,0.0,0.0,16.0,44,0.0,3.0,8.0,4.0,0.0,0.0,33.0,19.0,0.0,0.0,2,236,13.88,1.0,10.0,10,0.0,0.0,1,0,13,1.0,1,0.0,0.0,1.0,0.0,0.06,12.0,33,0.0,0.0,0.0,Ken Sema,24,Sweden,3100000,71,2018-19,0.0,42.95302013422819,52.63157894736842
Midfielder,32,0.0,0.0,41.0,68,0.0,7.0,32.0,14.0,6.0,0.0,158.0,16.0,0.0,2.0,2,1592,49.75,7.0,108.0,36,2.0,98.0,6,0,32,1.0,1,0.0,1.0,0.0,1.0,0.03,19.0,32,1.0,0.0,0.0,Jean Seri,26,Ivory Coast,25500000,82,2018-19,0.0,45.36585365853659,41.1764705882353
Midfielder,24,0.0,0.0,14.0,29,0.0,7.0,6.0,6.0,3.0,0.0,65.0,6.0,0.0,0.0,3,639,26.63,3.0,47.0,28,9.0,35.0,2,0,9,2.0,6,0.0,1.0,5.0,1.0,0.25,26.0,38,3.0,0.0,0.0,Xherdan Shaqiri,26,Switzerland,21000000,81,2018-19,0.0,41.75824175824176,40.0
Defender,29,6.0,39.0,55.0,53,0.0,8.0,21.0,80.0,39.0,0.0,143.0,27.0,0.0,1.0,4,1658,57.17,7.0,52.0,27,2.0,45.0,11,0,42,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Luke Shaw,22,England,14000000,79,2018-19,0.0,56.97674418604651,63.63636363636363
Midfielder,16,0.0,0.0,22.0,55,0.0,4.0,7.0,13.0,2.0,0.0,84.0,10.0,0.0,0.0,1,629,39.31,2.0,50.0,28,4.0,85.0,1,0,16,0.0,1,0.0,1.0,0.0,0.0,0.06,23.0,35,0.0,0.0,0.0,Jonjo Shelvey,26,England,12500000,78,2018-19,0.0,55.43478260869565,58.333333333333336
Midfielder,33,0.0,0.0,30.0,60,0.0,21.0,22.0,13.0,1.0,0.0,134.0,31.0,0.0,0.0,8,2015,61.06,16.0,75.0,25,18.0,39.0,3,0,26,5.0,6,0.0,3.0,3.0,1.0,0.18,51.0,39,6.0,0.0,0.0,David Silva,32,Spain,51500000,89,2018-19,0.0,48.1651376146789,46.51162790697674
Midfielder,33,0.0,0.0,30.0,60,0.0,21.0,22.0,13.0,1.0,0.0,134.0,31.0,0.0,0.0,8,2015,61.06,16.0,75.0,25,18.0,39.0,3,0,26,5.0,6,0.0,3.0,3.0,1.0,0.18,51.0,39,6.0,0.0,0.0,David Silva,28,Spain,10000000,79,2018-19,0.0,48.1651376146789,46.51162790697674
Defender,6,1.0,9.0,9.0,56,0.0,0.0,9.0,22.0,9.0,0.0,27.0,0.0,1.0,0.0,0,236,39.33,0.0,0.0,0,0.0,8.0,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jack Simpson,21,England,350000,61,2018-19,0.0,58.53658536585366,58.333333333333336
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jerome Sinclair,21,England,450000,61,2018-19,0.0,0.0,0.0
Midfielder,29,0.0,0.0,36.0,69,0.0,5.0,16.0,21.0,16.0,0.0,208.0,36.0,0.0,0.0,3,1348,46.48,4.0,27.0,15,0.0,41.0,2,0,24,3.0,0,0.0,0.0,0.0,0.0,0.0,15.0,20,1.0,0.0,0.0,Moussa Sissoko,28,France,7500000,76,2018-19,0.0,50.220264317180614,53.333333333333336
Midfielder,8,0.0,0.0,7.0,43,0.0,1.0,1.0,6.0,5.0,0.0,13.0,2.0,0.0,0.0,0,143,17.88,0.0,0.0,0,0.0,4.0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,Oliver Skipp,17,England,800000,64,2018-19,0.0,64.70588235294117,71.42857142857143
Midfielder,3,0.0,0.0,4.0,75,0.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0,31,10.33,0.0,1.0,0,0.0,1.0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,Callum Slattery,19,England,450000,60,2018-19,0.0,36.666666666666664,25.0
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Islam Slimani,30,Algeria,10000000,78,2018-19,0.0,0.0,0.0
Defender,24,4.0,36.0,30.0,57,0.0,2.0,26.0,106.0,57.0,0.0,81.0,1.0,1.0,0.0,0,954,39.75,0.0,0.0,0,1.0,50.0,1,0,22,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chris Smalling,28,England,16000000,81,2018-19,0.0,62.22222222222222,64.15094339622641
Defender,25,7.0,32.0,46.0,70,1.0,2.0,31.0,57.0,33.0,0.0,106.0,20.0,0.0,1.0,1,872,34.88,0.0,22.0,18,0.0,22.0,5,1,18,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Adam Smith,27,England,5500000,75,2018-19,0.0,56.14754098360656,47.45762711864407
Defender,25,7.0,32.0,46.0,70,1.0,2.0,31.0,57.0,33.0,0.0,106.0,20.0,0.0,1.0,1,872,34.88,0.0,22.0,18,0.0,22.0,5,1,18,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Adam Smith,25,England,325000,63,2018-19,0.0,56.14754098360656,47.45762711864407
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Emile Rowe,17,England,550000,61,2018-19,0.0,0.0,0.0
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Alex Smithies,28,England,3300000,73,2018-19,0.0,0.0,0.0
Midfielder,33,0.0,0.0,44.0,61,0.0,14.0,11.0,18.0,8.0,0.0,133.0,33.0,0.0,0.0,5,969,29.36,5.0,170.0,34,9.0,25.0,10,0,36,3.0,2,0.0,0.0,2.0,0.0,0.06,30.0,23,2.0,0.0,0.0,Robert Snodgrass,30,Scotland,6500000,75,2018-19,0.0,46.17737003058104,41.666666666666664
Forward,10,0.0,0.0,8.0,0,0.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1,99,9.9,0.0,1.0,0,0.0,0.0,0,0,2,1.0,0,0.0,0.0,0.0,0.0,0.0,11.0,27,1.0,0.0,0.0,Dominic Solanke,20,England,3900000,70,2018-19,0.0,0.0,0.0
Defender,1,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,3.0,0.0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Pape Souaré,28,Senegal,1400000,70,2018-19,0.0,100.0,0.0
Midfielder,23,0.0,0.0,12.0,50,0.0,11.0,2.0,15.0,8.0,0.0,52.0,12.0,0.0,0.0,3,496,21.57,5.0,37.0,19,4.0,12.0,1,0,6,3.0,2,0.0,2.0,0.0,1.0,0.09,34.0,29,0.0,0.0,0.0,Junior Stanislas,28,England,6500000,75,2018-19,0.0,48.35164835164835,43.47826086956522
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jason Steele,27,England,650000,67,2018-19,0.0,0.0,0.0
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Maarten Stekelenburg,35,Netherlands,950000,73,2018-19,0.0,0.0,0.0
Midfielder,30,0.0,0.0,84.0,69,0.0,3.0,46.0,46.0,29.0,0.0,201.0,7.0,0.0,0.0,1,1353,45.1,0.0,2.0,50,1.0,123.0,6,1,44,0.0,1,0.0,0.0,1.0,0.0,0.03,11.0,9,0.0,0.0,0.0,Dale Stephens,29,England,7500000,76,2018-19,0.0,49.224806201550386,53.06122448979592
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Dujon Sterling,18,England,550000,62,2018-19,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jamie Sterry,22,England,325000,61,2018-19,0.0,0.0,0.0
Defender,31,8.0,56.0,36.0,53,1.0,5.0,50.0,198.0,97.0,0.0,144.0,5.0,1.0,0.0,1,1501,48.42,2.0,11.0,27,0.0,104.0,3,0,18,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Steve Cook,27,England,7500000,77,2018-19,0.0,65.17241379310344,62.6865671641791
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Steven Sessegnon,18,England,190000,57,2018-19,0.0,0.0,0.0
Defender,24,9.0,15.0,16.0,69,0.0,0.0,14.0,60.0,41.0,1.0,114.0,6.0,0.0,0.0,0,1751,72.96,0.0,2.0,50,0.0,103.0,1,0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,John Stones,24,England,25000000,82,2018-19,0.0,65.67164179104478,66.29213483146067
Forward,18,0.0,0.0,3.0,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,190,10.56,1.0,3.0,0,0.0,0.0,1,0,5,4.0,2,0.0,0.0,2.0,0.0,0.11,18.0,33,0.0,0.0,0.0,Daniel Sturridge,28,England,15500000,80,2018-19,0.0,0.0,0.0
Midfielder,18,0.0,0.0,11.0,55,0.0,1.0,10.0,32.0,22.0,0.0,90.0,3.0,0.0,0.0,0,838,46.56,1.0,1.0,100,2.0,49.0,2,0,7,0.0,0,0.0,0.0,0.0,1.0,0.0,9.0,11,0.0,0.0,0.0,Andrew Surman,31,England,6500000,76,2018-19,0.0,51.31578947368421,57.57575757575758
Forward,2,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.5,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,50,1.0,0.0,0.0,Sam Surridge,19,England,700000,63,2018-19,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Markus Suttner,31,Austria,2600000,73,2018-19,0.0,0.0,0.0
Forward,12,0.0,0.0,2.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,59,4.92,1.0,1.0,0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,25,1.0,0.0,0.0,Alexander Sørloth,22,Norway,3400000,71,2018-19,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Japhet Tanganga,19,England,600000,62,2018-19,0.0,0.0,0.0
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Shani Tarashaj,23,Switzerland,1200000,68,2018-19,0.0,0.0,0.0
Defender,16,0.0,25.0,27.0,70,0.0,5.0,27.0,31.0,10.0,0.0,56.0,1.0,0.0,0.0,3,443,27.69,4.0,77.0,30,2.0,22.0,2,0,6,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,Matt Targett,22,England,2300000,70,2018-19,0.0,52.88461538461539,43.58974358974359
Defender,35,7.0,63.0,71.0,51,0.0,2.0,42.0,235.0,138.0,3.0,134.0,7.0,0.0,1.0,1,1135,32.43,0.0,5.0,20,0.0,107.0,8,0,35,4.0,3,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,James Tarkowski,25,England,15500000,80,2018-19,0.0,65.46762589928058,68.42105263157895
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Percy Tau,24,South Africa,0,74,2018-19,0.0,0.0,0.0
